,system,signals,gainAhead,safef,CAR25,EMA30,dd95,ddTol,trade,numDays,equity,maxEquity,drawdown,maxDD
2007-06-07,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.00141093474427,2.0,14312.677881799998,1802.9678629203934,0.0,0.011795356492399999,0.0,55.0,1.23868123021,1.23868123021,0.0,0.0993332693372
2007-06-08,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,0.0018062397372700001,2.0,62192.237389800001,4476.1634628153697,0.0,0.011795356492399999,0.00349539676956,56.0,1.24217662698,1.24217662698,0.0,0.0993332693372
2007-06-11,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,-0.0116374364858,0.0,-40.7666102198,4184.7486193937457,0.0,0.011795356492399999,-0.00448733756873,57.0,1.23768928941,1.24217662698,0.00361247947454,0.0993332693372
2007-06-12,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0150912106136,2.0,2786.8617104599998,4094.5623672044717,0.0,0.011795356492399999,0.0,57.0,1.23768928941,1.24217662698,0.00361247947454,0.0993332693372
2007-06-13,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0060447639274599993,2.0,7702.3906401900003,4327.3254815906348,0.0,0.011795356492399999,0.0373564594815,58.0,1.27504574889,1.27504574889,0.0,0.0993332693372
2007-06-14,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,0.0053588827541400002,2.0,474.96020585599996,4078.7857863819486,0.0,0.011795356492399999,0.0154147010976,59.0,1.29046044999,1.29046044999,0.0,0.0993332693372
2007-06-15,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,-0.00113067355839,0.0,-78.882931483199997,3810.5490949067776,0.0,0.011795356492399999,-0.0138308525007,60.0,1.27662959749,1.29046044999,0.0107177655083,0.0993332693372
2007-06-18,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,0.0019404915911999999,2.0,38.7601351908,3567.2078716992951,0.0,0.011795356492399999,0.0,60.0,1.27662959749,1.29046044999,0.0107177655083,0.0993332693372
2007-06-19,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,-0.0142027114267,0.0,-43.028978988900001,3334.2893652032826,0.0,0.011795356492399999,-0.00495457799802,61.0,1.27167501949,1.29046044999,0.014557153223,0.0993332693372
2007-06-20,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0057301899148700002,2.0,5942.4834977500004,3502.5599543998451,0.0,0.011795356492399999,0.0,61.0,1.27167501949,1.29046044999,0.014557153223,0.0993332693372
2007-06-21,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.0099300016278699998,2.0,425.00346162300002,3304.0079226077905,0.0,0.011795356492399999,0.0145738787434,62.0,1.28624889824,1.29046044999,0.00326360389842,0.0993332693372
2007-06-22,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.0046037487668500006,0.0,-94.413862668999997,3084.7549042028363,0.0,0.011795356492399999,-0.0255449073067,63.0,1.26070399093,1.29046044999,0.0230587919701,0.0993332693372
2007-06-25,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.0104063429138,0.0,-73.702710023899996,2880.9834452204664,0.0,0.011795356492399999,0.0,63.0,1.26070399093,1.29046044999,0.0230587919701,0.0993332693372
2007-06-26,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.014187948589600001,0.0,-95.137566978799995,2688.9756379818041,0.0,0.011795356492399999,0.0,63.0,1.26070399093,1.29046044999,0.0230587919701,0.0993332693372
2007-06-27,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.0011520737327199999,2.0,5916.8687577500004,2897.2268069991069,0.0,0.011795356492399999,0.0,63.0,1.26070399093,1.29046044999,0.0230587919701,0.0993332693372
2007-06-28,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.00115340253749,0.0,-28.392270624699997,2708.4771890878937,0.0,0.011795356492399999,-0.00290484790537,64.0,1.25779914302,1.29046044999,0.0253098085785,0.0993332693372
2007-06-29,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.013691850874299999,0.0,-28.419856462800002,2531.9031861491394,0.0,0.011795356492399999,0.0,64.0,1.25779914302,1.29046044999,0.0253098085785,0.0993332693372
2007-07-03,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,-0.0011391375101700001,2.0,5116.3242804900001,2698.6400309453238,0.0,0.011795356492399999,0.0,64.0,1.25779914302,1.29046044999,0.0253098085785,0.0993332693372
2007-07-05,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0052134245682600002,2.0,39.100717700300002,2527.0568494456447,0.0,0.011795356492399999,0.00286561236816,65.0,1.26066475539,1.29046044999,0.0230891962628,0.0993332693372
2007-07-06,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0,2.0,352.16848510900002,2386.7414711013453,0.0,0.011795356492399999,0.0131447612162,66.0,1.27380951661,1.29046044999,0.0129030946924,0.0993332693372
2007-07-09,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.0145867098865,0.0,0.0,2232.7581503851293,0.0,0.011795356492399999,0.0,67.0,1.27380951661,1.29046044999,0.0129030946924,0.0993332693372
2007-07-10,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0072368421052599998,0.0,-98.563153248799992,2082.3503243442306,0.0,0.011795356492399999,0.0,67.0,1.27380951661,1.29046044999,0.0129030946924,0.0993332693372
2007-07-11,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,0.016165904637500002,2.0,711.2869495110001,1993.8946227420865,0.0,0.011795356492399999,0.0,67.0,1.27380951661,1.29046044999,0.0129030946924,0.0993332693372
2007-07-12,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0027318013819699997,0.0,-99.094026710699993,1858.8630969709391,0.0,0.011795356492399999,-0.0411845663437,68.0,1.23262495027,1.29046044999,0.0448177235707,0.0993332693372
2007-07-13,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.00016025641025600002,2.0,120.59005912200001,1746.7164493677817,0.0,0.011795356492399999,0.0,68.0,1.23262495027,1.29046044999,0.0448177235707,0.0993332693372
2007-07-16,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,-0.00064112838595900004,0.0,-4.5382143133699993,1633.7322775173848,0.0,0.011795356492399999,-0.000395072099443,69.0,1.23222987817,1.29046044999,0.0451238717363,0.0993332693372
2007-07-17,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,-0.0025661587810700002,2.0,20.4144350762,1529.6472554244051,0.0,0.011795356492399999,0.0,69.0,1.23222987817,1.29046044999,0.0451238717363,0.0993332693372
2007-07-18,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0032159511175400002,2.0,110.26451068700001,1438.0741751187661,0.0,0.011795356492399999,0.00632419504431,70.0,1.23855407321,1.29046044999,0.0402231442135,0.0993332693372
2007-07-19,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.0094566436929000002,2.0,153.76390312000001,1355.2154478930393,0.0,0.011795356492399999,0.00796625871175,71.0,1.24652033192,1.29046044999,0.0340499533096,0.0993332693372
2007-07-20,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,0.00258899676375,0.0,-93.588230530600001,1261.7442428334496,0.0,0.011795356492399999,-0.0235757972699,72.0,1.22294453465,1.29046044999,0.052319244143,0.0993332693372
2007-07-23,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.017107811491300001,0.0,-52.800047844399998,1176.9349337574592,0.0,0.011795356492399999,0.0,72.0,1.22294453465,1.29046044999,0.052319244143,0.0993332693372
2007-07-24,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,0.0014778325123199999,0.0,-96.803724935300011,1094.7582460998619,0.0,0.011795356492399999,0.0,72.0,1.22294453465,1.29046044999,0.052319244143,0.0993332693372
2007-07-25,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.0241023118544,0.0,-34.847152077499999,1021.880478475516,0.0,0.011795356492399999,0.0,72.0,1.22294453465,1.29046044999,0.052319244143,0.0993332693372
2007-07-26,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,-0.020161290322599997,0.0,-96.823084705799999,949.70605504446337,0.0,0.011795356492399999,0.0,72.0,1.22294453465,1.29046044999,0.052319244143,0.0993332693372
2007-07-27,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0156035665295,2.0,33378.517552099998,3041.8874419512722,0.0,0.011795356492399999,0.0,72.0,1.22294453465,1.29046044999,0.052319244143,0.0993332693372
2007-07-30,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.012662502110399999,2.0,8941.0941849800001,3422.4814253724803,0.0,0.011795356492399999,0.0381645928167,73.0,1.26110912747,1.29046044999,0.0227448446975,0.0993332693372
2007-07-31,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0054719562243500004,0.0,-97.480875926599992,3195.3870833531846,0.0,0.011795356492399999,-0.031937593976,74.0,1.22917153349,1.29046044999,0.0474938356303,0.0993332693372
2007-08-01,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,0.0079931972789099998,2.0,387.25019009199997,3014.2169612073017,0.0,0.011795356492399999,0.0,74.0,1.22917153349,1.29046044999,0.0474938356303,0.0993332693372
2007-08-02,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.026151510038799997,0.0,-90.18314970969999,2813.9330830836243,0.0,0.011795356492399999,-0.0196500211137,75.0,1.20952151238,1.29046044999,0.0627209749927,0.0993332693372
2007-08-03,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.017151767151799998,0.0,-96.828747234299996,2626.1419972566614,0.0,0.011795356492399999,0.0,75.0,1.20952151238,1.29046044999,0.0627209749927,0.0993332693372
2007-08-06,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.010049395333,2.0,14008.882132100001,3360.5123285368768,0.0,0.011795356492399999,0.0,75.0,1.20952151238,1.29046044999,0.0627209749927,0.0993332693372
2007-08-07,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.014502529510999999,2.0,1726.56534291,3255.0963939803041,0.0,0.011795356492399999,0.0243099196833,76.0,1.23383143206,1.29046044999,0.0438828000734,0.0993332693372
2007-08-08,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,-0.0307513297872,2.0,6486.9030833699999,3463.6000513602844,0.0,0.011795356492399999,0.0357873535102,77.0,1.26961878557,1.29046044999,0.0161505642576,0.0993332693372
2007-08-09,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.0046304235980100007,2.0,693109.75383900001,47956.900295724132,0.0,0.011795356492399999,0.0780849319583,78.0,1.34770371753,1.34770371753,0.0,0.0993332693372
2007-08-10,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,0.0027567195037899997,0.0,-73.905680736600004,44858.13861982344,0.0,0.011795356492399999,-0.0124808781936,79.0,1.33522283934,1.34770371753,0.00926084719602,0.0993332693372
2007-08-13,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.0142611683849,0.0,-55.042311882900002,41960.51404358432,0.0,0.011795356492399999,0.0,79.0,1.33522283934,1.34770371753,0.00926084719602,0.0993332693372
2007-08-14,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,-0.013770263203799999,0.0,-98.419915672399995,39247.034433309695,0.0,0.011795356492399999,0.0,79.0,1.33522283934,1.34770371753,0.00926084719602,0.0993332693372
2007-08-15,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0070696359137499996,2.0,5235.38975536,37052.734776667778,0.0,0.011795356492399999,0.0,79.0,1.33522283934,1.34770371753,0.00926084719602,0.0993332693372
2007-08-16,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.017901017901000002,2.0,673.04568777300005,34705.658061255213,0.0,0.011795356492399999,0.0188790786757,80.0,1.35410191801,1.35410191801,0.0,0.0993332693372
2007-08-17,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.00068965517241400002,2.0,17397.380057599996,33588.994964245197,0.0,0.011795356492399999,0.0484796053483,81.0,1.40258152336,1.40258152336,0.0,0.0993332693372
2007-08-20,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.00086266390614199993,0.0,-18.118453327200001,31420.794098595365,0.0,0.011795356492399999,-0.00193459520464,82.0,1.40064692816,1.40258152336,0.00137931034483,0.0993332693372
2007-08-21,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.012756421306700001,2.0,28.3956208305,29395.478067771826,0.0,0.011795356492399999,0.0,82.0,1.40064692816,1.40258152336,0.00137931034483,0.0993332693372
2007-08-22,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,-0.0015319148936199999,2.0,3884.7962211999998,27749.627626057514,0.0,0.011795356492399999,0.035734484635,83.0,1.43638141279,1.43638141279,0.0,0.0993332693372
2007-08-23,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,0.011592226389399999,2.0,55.858599996499997,25962.932850182609,0.0,0.011795356492399999,0.00440082815835,84.0,1.44078224095,1.44078224095,0.0,0.0993332693372
2007-08-24,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,-0.009268621503200002,0.0,-96.558286754299999,24281.675357477001,0.0,0.011795356492399999,-0.0334037478298,85.0,1.40737849312,1.44078224095,0.0231844527788,0.0993332693372
2007-08-27,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,-0.021432216363300002,2.0,1358.2784471499999,22802.74652455268,0.0,0.011795356492399999,0.0,85.0,1.40737849312,1.44078224095,0.0231844527788,0.0993332693372
2007-08-28,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.018946636537500002,2.0,48103.319487599998,24435.041554426702,0.0,0.011795356492399999,0.0603264807392,86.0,1.46770497386,1.46770497386,0.0,0.0993332693372
2007-08-29,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.0027294438758099998,2.0,23525.001315000001,24376.329280915303,0.0,0.011795356492399999,0.055616145368,87.0,1.52332111923,1.52332111923,0.0,0.0993332693372
2007-08-30,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.010434485117999999,0.0,-54.685044722900003,22800.134808293482,0.0,0.011795356492399999,-0.00831563899954,88.0,1.51500548023,1.52332111923,0.00545888775162,0.0993332693372
2007-08-31,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0086338242762800006,2.0,1941.0569328700001,21454.38784858874,0.0,0.011795356492399999,0.0,88.0,1.51500548023,1.52332111923,0.00545888775162,0.0993332693372
2007-09-04,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.0087277609936200016,2.0,1114.2323181199999,20142.119749848822,0.0,0.011795356492399999,0.0261605821878,89.0,1.54116606242,1.54116606242,0.0,0.0993332693372
2007-09-05,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,0.00203183203522,0.0,-92.072560077299997,18836.687987918103,0.0,0.011795356492399999,-0.0269018580885,90.0,1.51426420433,1.54116606242,0.0174555219872,0.0993332693372
2007-09-06,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.0047313281513999992,0.0,-44.518703657399996,17618.545620719684,0.0,0.011795356492399999,0.0,90.0,1.51426420433,1.54116606242,0.0174555219872,0.0993332693372
2007-09-07,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,-0.0030560271646899997,0.0,-74.659424181099993,16477.048521048666,0.0,0.011795356492399999,0.0,90.0,1.51426420433,1.54116606242,0.0174555219872,0.0993332693372
2007-09-10,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,0.012091280653999999,2.0,142.28892388200001,15423.193063166946,0.0,0.011795356492399999,0.0,90.0,1.51426420433,1.54116606242,0.0174555219872,0.0993332693372
2007-09-11,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.002523977789,0.0,-97.024291848700003,14421.888717682064,0.0,0.011795356492399999,-0.0366187869577,91.0,1.47764541737,1.54116606242,0.0412159640646,0.0993332693372
2007-09-12,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0057066129573699999,2.0,107.71309926000001,13498.393516493545,0.0,0.011795356492399999,0.0,91.0,1.47764541737,1.54116606242,0.0412159640646,0.0993332693372
2007-09-13,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0,2.0,421.43870622999998,12654.719012605574,0.0,0.011795356492399999,0.0168647009703,92.0,1.49451011834,1.54116606242,0.030273145259,0.0993332693372
2007-09-14,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.0055073431241699994,0.0,0.0,11838.285527921344,0.0,0.011795356492399999,0.0,93.0,1.49451011834,1.54116606242,0.030273145259,0.0993332693372
2007-09-17,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.029031716730999999,0.0,-79.774571736599995,11069.378424717605,0.0,0.011795356492399999,0.0,93.0,1.49451011834,1.54116606242,0.030273145259,0.0993332693372
2007-09-18,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0055446836268800001,2.0,424151.81630000001,37719.85828763905,0.0,0.011795356492399999,0.0,93.0,1.49451011834,1.54116606242,0.030273145259,0.0993332693372
2007-09-19,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.0063250081089799987,2.0,397.59985072199999,35311.970646547627,0.0,0.011795356492399999,0.0165731715667,94.0,1.51108328991,1.54116606242,0.019519488031,0.0993332693372
2007-09-20,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,0.0017953321364500001,0.0,-96.773783213799987,33027.535522046892,0.0,0.011795356492399999,-0.019115228124,95.0,1.49196806178,1.54116606242,0.0319225824088,0.0993332693372
2007-09-21,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,-0.00179211469534,0.0,-40.578906610799997,30894.108784714139,0.0,0.011795356492399999,0.0,95.0,1.49196806178,1.54116606242,0.0319225824088,0.0993332693372
2007-09-24,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,-0.0017953321364500001,2.0,68.055196786899998,28905.331133880125,0.0,0.011795356492399999,0.0,95.0,1.49196806178,1.54116606242,0.0319225824088,0.0993332693372
2007-09-25,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,0.00474166121648,2.0,68.211826413400004,27044.871823720983,0.0,0.011795356492399999,0.00535715641575,96.0,1.4973252182,1.54116606242,0.028446541412,0.0993332693372
