permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,balance,margin_available
611,Paper,Paper,2.0,USD,IDEALPRO,611.0,,,1.0,1.33575,50000.0,0.0,-15.0795,SLD,USD,CAD,20160315  15:12:36,,10018.7797484,1816385.85198
612,Paper,Paper,2.0,USD,IDEALPRO,612.0,,,1.0,113.13,50000.0,-50000.0,-2.0,SLD,USD,JPY,20160315  15:18:13,,10016.7797484,1766608.65198
613,Paper,Paper,2.0,USD,IDEALPRO,613.0,,,1.0,0.745,50000.0,0.0,23.0,BOT,AUD,USD,20160315  15:27:43,,10039.7797484,1803858.65198
614,Paper,Paper,2.0,USD,IDEALPRO,614.0,,,1.0,113.13,50000.0,0.0,-15.2,BOT,USD,JPY,20160315  15:27:51,,10024.5797484,1853635.85198
615,Paper,Paper,2.0,USD,IDEALPRO,615.0,,,1.0,0.986788650619,50000.0,-100000.0,-2.0,SLD,USD,CHF,20160315  15:28:00,,10022.5797484,1803701.49548
616,Paper,Paper,2.0,USD,IDEALPRO,616.0,,,1.0,1.11076800569,50000.0,-2000.0,17.0997155,BOT,EUR,USD,20160315  15:33:07,,10039.6794639,1859239.89576
617,Paper,Paper,2.0,USD,IDEALPRO,617.0,,,1.0,0.986788650619,50000.0,-50000.0,-1.42560782759,BOT,USD,CHF,20160315  15:33:24,,10038.2538561,1909181.26937
618,Paper,Paper,2.0,USD,IDEALPRO,618.0,,,1.0,125.665,50000.0,50000.0,-2.0,BOT,EUR,JPY,20160315  15:41:43,,10036.2538561,1853888.66937
619,Paper,Paper,2.0,USD,IDEALPRO,619.0,,,1.0,113.09,50000.0,-50000.0,-2.0,SLD,USD,JPY,20160315  15:41:49,,10034.2538561,1804129.06937
620,Paper,Paper,2.0,USD,IDEALPRO,620.0,,,1.0,1.3363,50000.0,50000.0,-2.0,BOT,USD,CAD,20160315  15:53:29,,10032.2538561,1754191.53837
621,Paper,Paper,2.0,USD,IDEALPRO,621.0,,,1.0,0.986894325309,50000.0,-100000.0,-2.0,SLD,USD,CHF,20160315  16:03:11,,10030.2538561,1704239.46837
622,Paper,Paper,2.0,USD,IDEALPRO,622.0,,,1.0,0.986894325309,50000.0,-50000.0,-4.24330388849,BOT,USD,CHF,20160315  16:18:13,,10026.0105522,1754186.19017
623,Paper,Paper,2.0,USD,IDEALPRO,623.0,,,1.0,1.3363,50000.0,0.0,12.948,SLD,USD,CAD,20160315  16:18:23,,10038.9585522,1804108.77317
624,Paper,Paper,2.0,USD,IDEALPRO,624.0,,,1.0,113.09,50000.0,0.0,26.6,BOT,USD,JPY,20160315  16:28:00,,10065.5585522,1853868.37317
625,Paper,Paper,2.0,USD,IDEALPRO,625.0,,,1.0,1.3361,50000.0,50000.0,-2.0,BOT,USD,CAD,20160315  16:28:01,,10063.5585522,1803938.31617
626,Paper,Paper,2.0,USD,IDEALPRO,626.0,,,1.0,1.3361,50000.0,0.0,12.948,SLD,USD,CAD,20160315  16:32:28,,10076.5065522,1853853.42517
627,Paper,Paper,2.0,USD,IDEALPRO,627.0,,,1.0,113.1,50000.0,-50000.0,-2.0,SLD,USD,JPY,20160315  16:37:58,,10074.5065522,1804089.42517
628,Paper,Paper,2.0,USD,IDEALPRO,628.0,,,1.0,1.3357,50000.0,50000.0,-2.0,BOT,USD,CAD,20160315  16:48:25,,10072.5065522,1754174.31617
629,Paper,Paper,2.0,USD,IDEALPRO,629.0,,,1.0,113.1,50000.0,0.0,22.2,BOT,USD,JPY,20160315  16:57:30,,10094.7065522,1803938.31617
630,Paper,Paper,2.0,USD,IDEALPRO,630.0,,,1.0,113.16,50000.0,-50000.0,-2.0,SLD,USD,JPY,20160315  17:15:00,,10092.7065522,1754147.91617
631,Paper,Paper,2.0,USD,IDEALPRO,631.0,,,1.0,0.986947162654,50000.0,-100000.0,-2.0,SLD,USD,CHF,20160315  17:23:00,,10090.7065522,1704195.84617
632,Paper,Paper,2.0,USD,IDEALPRO,632.0,,,1.0,0.986947162654,50000.0,-50000.0,13.3265980811,BOT,USD,CHF,20160315  17:36:47,,10104.0331503,1754145.24207
633,Paper,Paper,2.0,USD,IDEALPRO,633.0,,,1.0,113.16,50000.0,0.0,-13.0,BOT,USD,JPY,20160315  17:36:50,,10091.0331503,1803935.64207
634,Paper,Paper,2.0,USD,IDEALPRO,634.0,,,1.0,113.145,50000.0,-50000.0,-2.0,SLD,USD,JPY,20160315  17:42:22,,10089.0331503,1754151.84207
635,Paper,Paper,2.0,USD,IDEALPRO,635.0,,,1.0,1.3357,50000.0,0.0,22.2905,SLD,USD,CAD,20160315  17:42:26,,10111.3236503,1804042.66057
636,Paper,Paper,2.0,USD,IDEALPRO,636.0,,,1.0,1.33515,50000.0,50000.0,-2.0,BOT,USD,CAD,20160315  17:51:48,,10109.3236503,1754148.10507
637,Paper,Paper,2.0,USD,IDEALPRO,637.0,,,1.0,0.986973581327,50000.0,-100000.0,-2.0,SLD,USD,CHF,20160315  17:56:50,,10107.3236503,1704196.03507
638,Paper,Paper,2.0,USD,IDEALPRO,638.0,,,1.0,0.986973581327,50000.0,-50000.0,17.0505490405,BOT,USD,CHF,20160315  18:08:27,,10124.3741993,1754146.76802
639,Paper,Paper,2.0,USD,IDEALPRO,639.0,,,1.0,113.145,50000.0,0.0,17.8,BOT,USD,JPY,20160315  18:08:30,,10142.1741993,1803930.56802
640,Paper,Paper,2.0,USD,IDEALPRO,640.0,,,1.0,1.33515,50000.0,0.0,-13.211,SLD,USD,CAD,20160315  18:08:35,,10128.9631993,1853836.33452
641,Paper,Paper,2.0,USD,IDEALPRO,641.0,,,1.0,113.16,50000.0,-50000.0,-2.0,SLD,USD,JPY,20160315  18:33:09,,10126.9631993,1804045.93452
642,Paper,Paper,2.0,USD,IDEALPRO,642.0,,,1.0,1.3354,50000.0,50000.0,-2.0,BOT,USD,CAD,20160315  18:34:19,,10124.9631993,1754142.03652
643,Paper,Paper,2.0,USD,IDEALPRO,643.0,,,1.0,0.986736790663,50000.0,-100000.0,-2.0,SLD,USD,CHF,20160315  18:41:29,,10122.9631993,1704215.27152
644,Paper,Paper,2.0,USD,IDEALPRO,644.0,,,1.0,0.986736790663,50000.0,-50000.0,3.72952454557,BOT,USD,CHF,20160315  18:46:47,,10126.6927238,1754154.0205
645,Paper,Paper,2.0,USD,IDEALPRO,645.0,,,1.0,0.986668395331,50000.0,-100000.0,-2.0,SLD,USD,CHF,20160315  18:52:25,,10124.6927238,1704222.1945
646,Paper,Paper,2.0,USD,IDEALPRO,646.0,,,1.0,0.986668395331,50000.0,-50000.0,21.3618122981,BOT,USD,CHF,20160315  18:56:53,,10146.0545361,1754157.48199
647,Paper,Paper,2.0,USD,IDEALPRO,647.0,,,1.0,113.16,50000.0,0.0,2.4,BOT,USD,JPY,20160315  18:56:56,,10148.4545361,1803947.88199
648,Paper,Paper,2.0,USD,IDEALPRO,648.0,,,1.0,1.3354,50000.0,0.0,9.211,SLD,USD,CAD,20160315  18:57:00,,10157.6655361,1853840.56899
649,Paper,Paper,2.0,USD,IDEALPRO,649.0,,,1.0,113.17,50000.0,-50000.0,-2.0,SLD,USD,JPY,20160315  19:03:43,,10155.6655361,1804045.76899
650,Paper,Paper,2.0,USD,IDEALPRO,650.0,,,1.0,0.74655,50000.0,-50000.0,-2.0,SLD,AUD,USD,20160315  19:03:47,,10153.6655361,1766718.26899
651,Paper,Paper,2.0,USD,IDEALPRO,651.0,,,1.0,1.33515,50000.0,50000.0,-2.0,BOT,USD,CAD,20160315  19:04:05,,10151.6655361,1716823.71349
652,Paper,Paper,2.0,USD,IDEALPRO,652.0,,,1.0,113.17,50000.0,0.0,2.4,BOT,USD,JPY,20160315  19:12:27,,10154.0655361,1766618.51349
653,Paper,Paper,2.0,USD,IDEALPRO,653.0,,,1.0,0.74655,50000.0,0.0,3.0,BOT,AUD,USD,20160315  19:12:32,,10157.0655361,1803946.01349
654,Paper,Paper,2.0,USD,IDEALPRO,654.0,,,1.0,125.665,50000.0,0.0,-10.8,SLD,EUR,JPY,20160315  19:22:21,,10146.2655361,1859247.41349
655,Paper,Paper,2.0,USD,IDEALPRO,655.0,,,1.0,0.986734197665,50000.0,-100000.0,-2.0,SLD,USD,CHF,20160315  19:22:26,,10144.2655361,1809305.46549
656,Paper,Paper,2.0,USD,IDEALPRO,656.0,,,1.0,113.16,50000.0,-50000.0,-2.0,SLD,USD,JPY,20160315  19:22:29,,10142.2655361,1759515.06549
657,Paper,Paper,2.0,USD,IDEALPRO,657.0,,,1.0,113.16,50000.0,0.0,0.200000000004,BOT,USD,JPY,20160315  19:27:28,,10142.4655361,1809305.46549
658,Paper,Paper,2.0,USD,IDEALPRO,658.0,,,1.0,1.33515,50000.0,0.0,-5.737,SLD,USD,CAD,20160315  19:27:32,,10136.7285361,1859203.75799
659,Paper,Paper,2.0,USD,IDEALPRO,659.0,,,1.0,113.155,50000.0,-50000.0,-2.0,SLD,USD,JPY,20160315  19:32:29,,10134.7285361,1809415.55799
660,Paper,Paper,2.0,USD,IDEALPRO,660.0,,,1.0,1.3352,50000.0,50000.0,-2.0,BOT,USD,CAD,20160315  19:32:33,,10132.7285361,1759519.13399
661,Paper,Paper,2.0,USD,IDEALPRO,661.0,,,1.0,113.155,50000.0,0.0,-10.8,BOT,USD,JPY,20160315  19:37:54,,10121.9285361,1809307.33399
662,Paper,Paper,2.0,USD,IDEALPRO,662.0,,,1.0,0.986734197665,50000.0,-50000.0,26.6352561744,BOT,USD,CHF,20160315  19:41:35,,10148.5637923,1859245.95173
663,Paper,Paper,2.0,USD,IDEALPRO,663.0,,,1.0,1.3352,50000.0,0.0,-3.8685,SLD,USD,CAD,20160315  19:46:34,,10144.6952923,1909144.24423
664,Paper,Paper,2.0,USD,IDEALPRO,664.0,,,1.0,125.63,50000.0,50000.0,-2.0,BOT,EUR,JPY,20160315  19:52:22,,10142.6952923,1853867.04423
665,Paper,Paper,2.0,USD,IDEALPRO,665.0,,,1.0,113.09,50000.0,-50000.0,-2.0,SLD,USD,JPY,20160315  19:52:39,,10140.6952923,1804107.44423
666,Paper,Paper,2.0,USD,IDEALPRO,666.0,,,1.0,1.3354,50000.0,50000.0,-2.0,BOT,USD,CAD,20160315  19:52:44,,10138.6952923,1754203.54623
667,Paper,Paper,2.0,USD,IDEALPRO,667.0,,,1.0,113.09,50000.0,0.0,9.0,BOT,USD,JPY,20160315  19:56:50,,10147.6952923,1803963.14623
668,Paper,Paper,2.0,USD,IDEALPRO,668.0,,,1.0,125.63,50000.0,0.0,15.6,SLD,EUR,JPY,20160315  20:02:33,,10163.2952923,1859222.74623
669,Paper,Paper,2.0,USD,IDEALPRO,669.0,,,1.0,113.075,50000.0,-50000.0,-2.0,SLD,USD,JPY,20160315  20:07:25,,10161.2952923,1809469.74623
670,Paper,Paper,2.0,USD,IDEALPRO,670.0,,,1.0,1.3354,50000.0,0.0,5.474,SLD,USD,CAD,20160315  20:07:30,,10166.7692923,1859366.17023
671,Paper,Paper,2.0,USD,IDEALPRO,671.0,,,1.0,125.585,50000.0,50000.0,-2.0,BOT,EUR,JPY,20160315  20:13:26,,10164.7692923,1804108.77023
672,Paper,Paper,2.0,USD,IDEALPRO,672.0,,,1.0,113.075,50000.0,0.0,-10.8,BOT,USD,JPY,20160315  20:13:47,,10153.9692923,1853861.77023
673,Paper,Paper,2.0,USD,IDEALPRO,673.0,,,1.0,125.585,50000.0,0.0,-13.0,SLD,EUR,JPY,20160315  20:18:41,,10140.9692923,1909130.17023
674,Paper,Paper,2.0,USD,IDEALPRO,674.0,,,1.0,0.986867098833,50000.0,-100000.0,-2.0,SLD,USD,CHF,20160315  20:18:48,,10138.9692923,1859178.10023
675,Paper,Paper,2.0,USD,IDEALPRO,675.0,,,1.0,113.1,50000.0,-50000.0,-2.0,SLD,USD,JPY,20160315  20:18:52,,10136.9692923,1809414.10023
676,Paper,Paper,2.0,USD,IDEALPRO,676.0,,,1.0,0.7459,50000.0,-50000.0,-2.0,SLD,AUD,USD,20160315  20:18:56,,10134.9692923,1772119.10023
677,Paper,Paper,2.0,USD,IDEALPRO,677.0,,,1.0,1.3355,50000.0,50000.0,-2.0,BOT,USD,CAD,20160315  20:22:47,,10132.9692923,1722211.46523
678,Paper,Paper,2.0,USD,IDEALPRO,678.0,,,1.0,125.57,50000.0,50000.0,-2.0,BOT,EUR,JPY,20160315  20:27:11,,10130.9692923,1666960.66523
679,Paper,Paper,2.0,USD,IDEALPRO,679.0,,,1.0,0.986867098833,50000.0,-50000.0,-5.39587193813,BOT,USD,CHF,20160315  20:27:15,,10125.5734204,1716906.0091
680,Paper,Paper,2.0,USD,IDEALPRO,680.0,,,1.0,1.3355,50000.0,0.0,5.474,SLD,USD,CAD,20160315  20:27:20,,10131.0474204,1766806.1701
681,Paper,Paper,2.0,USD,IDEALPRO,681.0,,,1.0,0.986833549417,50000.0,-100000.0,-2.0,SLD,USD,CHF,20160315  20:32:11,,10129.0474204,1716864.2221
682,Paper,Paper,2.0,USD,IDEALPRO,682.0,,,1.0,113.1,50000.0,0.0,17.8,BOT,USD,JPY,20160315  20:32:14,,10146.8474204,1766628.2221
683,Paper,Paper,2.0,USD,IDEALPRO,683.0,,,1.0,113.16,50000.0,-50000.0,-2.0,SLD,USD,JPY,20160315  20:37:58,,10144.8474204,1716837.8221
684,Paper,Paper,2.0,USD,IDEALPRO,684.0,,,1.0,0.986833549417,50000.0,-50000.0,6.42406400563,BOT,USD,CHF,20160315  20:42:14,,10151.2714844,1766781.46804
685,Paper,Paper,2.0,USD,IDEALPRO,685.0,,,1.0,113.16,50000.0,0.0,22.2,BOT,USD,JPY,20160315  20:42:17,,10173.4714844,1816571.86804
686,Paper,Paper,2.0,USD,IDEALPRO,686.0,,,1.0,0.7459,50000.0,0.0,30.5,BOT,AUD,USD,20160315  20:42:20,,10203.9714844,1853866.86804
687,Paper,Paper,2.0,USD,IDEALPRO,687.0,,,1.0,1.11036607714,50000.0,-52000.0,-2.0,SLD,EUR,USD,20160315  20:51:36,,10201.9714844,1798349.36804
688,Paper,Paper,2.0,USD,IDEALPRO,688.0,,,1.0,0.986916774709,50000.0,-100000.0,-2.0,SLD,USD,CHF,20160315  20:51:41,,10199.9714844,1748397.29804
689,Paper,Paper,2.0,USD,IDEALPRO,689.0,,,1.0,0.986916774709,50000.0,-50000.0,12.3340319775,BOT,USD,CHF,20160315  20:57:12,,10212.3055164,1798345.15601
690,Paper,Paper,2.0,USD,IDEALPRO,690.0,,,1.0,0.987033387354,50000.0,-100000.0,-2.0,SLD,USD,CHF,20160315  21:02:49,,10210.3055164,1748385.49451
691,Paper,Paper,2.0,USD,IDEALPRO,691.0,,,1.0,113.31,50000.0,-50000.0,-2.0,SLD,USD,JPY,20160315  21:07:50,,10208.3055164,1698529.09451
692,Paper,Paper,2.0,USD,IDEALPRO,692.0,,,1.0,1.33595,50000.0,50000.0,-2.0,BOT,USD,CAD,20160315  21:07:57,,10206.3055164,1648604.64301
693,Paper,Paper,2.0,USD,IDEALPRO,693.0,,,1.0,125.57,50000.0,0.0,-156.0,SLD,EUR,JPY,20160315  21:13:13,,10050.3055164,1704009.44301
694,Paper,Paper,2.0,USD,IDEALPRO,694.0,,,1.0,0.746,50000.0,-50000.0,-2.0,SLD,AUD,USD,20160315  21:13:19,,10048.3055164,1666709.44301
695,Paper,Paper,2.0,USD,IDEALPRO,695.0,,,1.0,125.93,50000.0,50000.0,-2.0,BOT,EUR,JPY,20160315  21:18:09,,10046.3055164,1611300.24301
696,Paper,Paper,2.0,USD,IDEALPRO,696.0,,,1.0,0.987033387354,50000.0,-50000.0,16.5542660141,BOT,USD,CHF,20160315  21:18:14,,10062.8597824,1661254.00274
697,Paper,Paper,2.0,USD,IDEALPRO,697.0,,,1.0,113.31,50000.0,0.0,37.6,BOT,USD,JPY,20160315  21:18:18,,10100.4597824,1711110.40274
698,Paper,Paper,2.0,USD,IDEALPRO,698.0,,,1.0,113.465,50000.0,-50000.0,-2.0,SLD,USD,JPY,20160315  21:27:57,,10098.4597824,1661185.80274
699,Paper,Paper,2.0,USD,IDEALPRO,699.0,,,1.0,113.465,50000.0,0.0,20.0,BOT,USD,JPY,20160315  21:32:22,,10118.4597824,1711110.40274
700,Paper,Paper,2.0,USD,IDEALPRO,700.0,,,1.0,1.33595,50000.0,0.0,-59.9235,SLD,USD,CAD,20160315  21:32:26,,10058.5362824,1761092.77774
701,Paper,Paper,2.0,USD,IDEALPRO,701.0,,,1.0,113.46,50000.0,-50000.0,-2.0,SLD,USD,JPY,20160315  21:36:46,,10056.5362824,1711170.37774
702,Paper,Paper,2.0,USD,IDEALPRO,702.0,,,1.0,1.33715,50000.0,50000.0,-2.0,BOT,USD,CAD,20160315  21:36:50,,10054.5362824,1661201.08224
703,Paper,Paper,2.0,USD,IDEALPRO,703.0,,,1.0,113.46,50000.0,0.0,9.0,BOT,USD,JPY,20160315  21:42:07,,10063.5362824,1711123.48224
704,Paper,Paper,2.0,USD,IDEALPRO,704.0,,,1.0,0.746,50000.0,0.0,-49.5,BOT,AUD,USD,20160315  21:42:11,,10014.0362824,1748423.48224
705,Paper,Paper,2.0,USD,IDEALPRO,705.0,,,1.0,1.33715,50000.0,0.0,11.0795,SLD,USD,CAD,20160315  21:42:14,,10025.1157824,1798379.69824
706,Paper,Paper,2.0,USD,IDEALPRO,706.0,,,1.0,0.987266693677,50000.0,-100000.0,-2.0,SLD,USD,CHF,20160315  21:47:26,,10023.1157824,1748402.32324
707,Paper,Paper,2.0,USD,IDEALPRO,707.0,,,1.0,113.44,50000.0,-50000.0,-2.0,SLD,USD,JPY,20160315  21:47:29,,10021.1157824,1698488.72324
708,Paper,Paper,2.0,USD,IDEALPRO,708.0,,,1.0,0.74465,50000.0,-50000.0,-2.0,SLD,AUD,USD,20160315  21:47:35,,10019.1157824,1661256.22324
709,Paper,Paper,2.0,USD,IDEALPRO,709.0,,,1.0,1.3368,50000.0,50000.0,-2.0,BOT,USD,CAD,20160315  21:47:41,,10017.1157824,1611300.00724
710,Paper,Paper,2.0,USD,IDEALPRO,710.0,,,1.0,0.74465,50000.0,0.0,5.5,BOT,AUD,USD,20160315  21:52:06,,10022.6157824,1648532.50724
711,Paper,Paper,2.0,USD,IDEALPRO,711.0,,,1.0,0.987266693677,50000.0,-50000.0,14.868633007,BOT,USD,CHF,20160315  21:57:09,,10037.4844154,1698498.07461
712,Paper,Paper,2.0,USD,IDEALPRO,712.0,,,1.0,1.3368,40000.0,10000.0,9.9584,SLD,USD,CAD,20160315  21:57:14,,10047.4428154,1738451.08901
713,Paper,Paper,2.0,USD,IDEALPRO,713.0,,,1.0,113.44,50000.0,0.0,-2.0,BOT,USD,JPY,20160315  22:03:12,,10045.4428154,1788364.68901
714,Paper,Paper,2.0,USD,IDEALPRO,714.0,,,1.0,1.335925,50000.0,60000.0,-2.0,BOT,USD,CAD,20160315  22:03:16,,10043.4428154,1738447.71151
715,Paper,Paper,2.0,USD,IDEALPRO,715.0,,,1.0,1.11036607714,50000.0,-2000.0,19.696143,BOT,EUR,USD,20160315  22:18:04,,10063.1389584,1793966.01537
716,Paper,Paper,2.0,USD,IDEALPRO,716.0,,,1.0,1.335925,50000.0,10000.0,-12.27675,SLD,USD,CAD,20160315  22:22:19,,10050.8622084,1843899.80937
717,Paper,Paper,2.0,USD,IDEALPRO,717.0,,,1.0,113.437,50000.0,-50000.0,-2.0,SLD,USD,JPY,20160315  22:42:06,,10048.8622084,1793987.52937
718,Paper,Paper,2.0,USD,IDEALPRO,718.0,,,1.0,0.74505,50000.0,-50000.0,-2.0,SLD,AUD,USD,20160315  22:42:09,,10046.8622084,1756735.02937
719,Paper,Paper,2.0,USD,IDEALPRO,719.0,,,1.0,0.987458346838,50000.0,-100000.0,-2.0,SLD,USD,CHF,20160315  22:46:14,,10044.8622084,1706750.06287
720,Paper,Paper,2.0,USD,IDEALPRO,720.0,,,1.0,0.987458346838,50000.0,-50000.0,2.63856652883,BOT,USD,CHF,20160315  22:51:48,,10047.5007749,1756725.3298
721,Paper,Paper,2.0,USD,IDEALPRO,721.0,,,1.0,1.33640416667,50000.0,60000.0,-2.0,BOT,USD,CAD,20160315  22:51:53,,10045.5007749,1706780.3248
722,Paper,Paper,2.0,USD,IDEALPRO,722.0,,,1.0,1.33640416667,50000.0,10000.0,-9.31829154209,SLD,USD,CAD,20160315  23:08:00,,10036.1824834,1756729.0668
723,Paper,Paper,2.0,USD,IDEALPRO,723.0,,,1.0,1.10977369527,50000.0,-52000.0,-2.0,SLD,EUR,USD,20160315  23:18:35,,10034.1824834,1701241.5668
724,Paper,Paper,2.0,USD,IDEALPRO,724.0,,,1.0,0.987529173419,50000.0,-100000.0,-2.0,SLD,USD,CHF,20160315  23:18:40,,10032.1824834,1651259.1308
725,Paper,Paper,2.0,USD,IDEALPRO,725.0,,,1.0,113.437,50000.0,0.0,-18.28,BOT,USD,JPY,20160315  23:18:46,,10013.9024834,1701171.4108
726,Paper,Paper,2.0,USD,IDEALPRO,726.0,,,1.0,0.987529173419,50000.0,-50000.0,21.8285332644,BOT,USD,CHF,20160315  23:23:02,,10035.7310167,1751150.26227
727,Paper,Paper,2.0,USD,IDEALPRO,727.0,,,1.0,0.74505,50000.0,0.0,28.0,BOT,AUD,USD,20160315  23:23:09,,10063.7310167,1788402.76227
728,Paper,Paper,2.0,USD,IDEALPRO,728.0,,,1.0,0.987614586709,50000.0,-100000.0,-2.0,SLD,USD,CHF,20160315  23:27:16,,10061.7310167,1738415.26527
729,Paper,Paper,2.0,USD,IDEALPRO,729.0,,,1.0,0.7458,50000.0,-50000.0,-2.0,SLD,AUD,USD,20160315  23:27:20,,10059.7310167,1701125.26527
730,Paper,Paper,2.0,USD,IDEALPRO,730.0,,,1.0,0.987614586709,50000.0,-50000.0,-2.73823334249,BOT,USD,CHF,20160315  23:36:51,,10056.9927834,1751108.4395
731,Paper,Paper,2.0,USD,IDEALPRO,731.0,,,1.0,113.36,50000.0,-50000.0,-2.0,SLD,USD,JPY,20160315  23:36:57,,10054.9927834,1701230.0395
732,Paper,Paper,2.0,USD,IDEALPRO,732.0,,,1.0,0.987582293354,50000.0,-100000.0,-2.0,SLD,USD,CHF,20160315  23:43:05,,10052.9927834,1651250.134
733,Paper,Paper,2.0,USD,IDEALPRO,733.0,,,1.0,113.36,50000.0,0.0,4.6,BOT,USD,JPY,20160315  23:43:05,,10057.5927834,1701128.534
734,Paper,Paper,2.0,USD,IDEALPRO,734.0,,,1.0,0.7458,50000.0,0.0,-19.5,BOT,AUD,USD,20160315  23:43:08,,10038.0927834,1738418.534
735,Paper,Paper,2.0,USD,IDEALPRO,735.0,,,1.0,0.987582293354,50000.0,-50000.0,-1.10386664594,BOT,USD,CHF,20160315  23:47:28,,10036.9889168,1788400.07387
736,Paper,Paper,2.0,USD,IDEALPRO,736.0,,,1.0,113.36,50000.0,-50000.0,-2.0,SLD,USD,JPY,20160315  23:47:31,,10034.9889168,1738521.67387
737,Paper,Paper,2.0,USD,IDEALPRO,737.0,,,1.0,0.74505,50000.0,-50000.0,-2.0,SLD,AUD,USD,20160315  23:47:34,,10032.9889168,1701269.17387
738,Paper,Paper,2.0,USD,IDEALPRO,738.0,,,1.0,0.987566146677,50000.0,-100000.0,-2.0,SLD,USD,CHF,20160315  23:51:48,,10030.9889168,1651289.26837
739,Paper,Paper,2.0,USD,IDEALPRO,739.0,,,1.0,1.33606736111,50000.0,60000.0,-2.0,BOT,USD,CAD,20160315  23:51:53,,10028.9889168,1601362.94837
740,Paper,Paper,2.0,USD,IDEALPRO,740.0,,,1.0,0.74505,50000.0,0.0,28.0,BOT,AUD,USD,20160315  23:56:39,,10056.9889168,1638615.44837
741,Paper,Paper,2.0,USD,IDEALPRO,741.0,,,1.0,0.74565,50000.0,-50000.0,-2.0,SLD,AUD,USD,20160316  00:02:31,,10054.9889168,1601332.94837
742,Paper,Paper,2.0,USD,IDEALPRO,742.0,,,1.0,0.74565,50000.0,0.0,10.5,BOT,AUD,USD,20160316  00:08:04,,10065.4889168,1638615.44837
743,Paper,Paper,2.0,USD,IDEALPRO,743.0,,,1.0,0.987566146677,50000.0,-50000.0,2.24381667703,BOT,USD,CHF,20160316  00:12:48,,10067.7327335,1688596.17105
744,Paper,Paper,2.0,USD,IDEALPRO,744.0,,,1.0,0.7457,50000.0,-50000.0,-2.0,SLD,AUD,USD,20160316  00:19:04,,10065.7327335,1651311.17105
745,Paper,Paper,2.0,USD,IDEALPRO,745.0,,,1.0,1.10977369527,50000.0,-2000.0,14.3152365,BOT,EUR,USD,20160316  00:19:47,,10080.04797,1706799.85581
746,Paper,Paper,2.0,USD,IDEALPRO,746.0,,,1.0,0.7457,50000.0,0.0,3.0,BOT,AUD,USD,20160316  00:27:56,,10083.04797,1744084.85581
747,Paper,Paper,2.0,USD,IDEALPRO,747.0,,,1.0,1.33606736111,50000.0,10000.0,11.7282846807,SLD,USD,CAD,20160316  00:28:00,,10094.7762547,1793999.96481
748,Paper,Paper,2.0,USD,IDEALPRO,748.0,,,1.0,1.33642789352,50000.0,60000.0,-2.0,BOT,USD,CAD,20160316  00:32:28,,10092.7762547,1744054.95981
749,Paper,Paper,2.0,USD,IDEALPRO,749.0,,,1.0,1.10996244982,50000.0,-52000.0,-2.0,SLD,EUR,USD,20160316  00:32:34,,10090.7762547,1688556.45981
750,Paper,Paper,2.0,USD,IDEALPRO,750.0,,,1.0,1.10996244982,50000.0,-2000.0,4.877509,BOT,EUR,USD,20160316  00:37:56,,10095.6537637,1744054.5823
751,Paper,Paper,2.0,USD,IDEALPRO,751.0,,,1.0,0.74565,50000.0,-50000.0,-2.0,SLD,AUD,USD,20160316  00:38:09,,10093.6537637,1706772.0823
752,Paper,Paper,2.0,USD,IDEALPRO,752.0,,,1.0,1.10999855576,50000.0,-52000.0,-2.0,SLD,EUR,USD,20160316  00:42:07,,10091.6537637,1651272.0823
753,Paper,Paper,2.0,USD,IDEALPRO,753.0,,,1.0,0.74565,50000.0,0.0,8.0,BOT,AUD,USD,20160316  00:42:26,,10099.6537637,1688554.5823
754,Paper,Paper,2.0,USD,IDEALPRO,754.0,,,1.0,1.33642789352,50000.0,10000.0,0.910880842404,SLD,USD,CAD,20160316  00:47:07,,10100.5646445,1738493.9818
755,Paper,Paper,2.0,USD,IDEALPRO,755.0,,,1.0,0.987618073338,50000.0,-100000.0,-2.0,SLD,USD,CHF,20160316  00:52:21,,10098.5646445,1688508.0031
756,Paper,Paper,2.0,USD,IDEALPRO,756.0,,,1.0,113.36,50000.0,0.0,59.6,BOT,USD,JPY,20160316  00:52:25,,10158.1646445,1738386.4031
757,Paper,Paper,2.0,USD,IDEALPRO,757.0,,,1.0,113.455,50000.0,-50000.0,-2.0,SLD,USD,JPY,20160316  01:00:03,,10156.1646445,1688466.2031
758,Paper,Paper,2.0,USD,IDEALPRO,758.0,,,1.0,0.987618073338,50000.0,-50000.0,4.67680836382,BOT,USD,CHF,20160316  01:03:50,,10160.8414529,1738449.55379
759,Paper,Paper,2.0,USD,IDEALPRO,759.0,,,1.0,113.455,50000.0,0.0,-24.0,BOT,USD,JPY,20160316  01:12:08,,10136.8414529,1788369.75379
760,Paper,Paper,2.0,USD,IDEALPRO,760.0,,,1.0,0.7454,50000.0,-50000.0,-2.0,SLD,AUD,USD,20160316  01:12:12,,10134.8414529,1751099.75379
761,Paper,Paper,2.0,USD,IDEALPRO,761.0,,,1.0,1.10999855576,50000.0,-2000.0,-9.427788,BOT,EUR,USD,20160316  01:18:55,,10125.4136649,1806599.68158
