permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,balance,margin_available
1267,Paper,Paper,2.0,USD,IDEALPRO,1267.0,,,1.0,0.98959,50000.0,25000.0,-1029.47282531,BOT,USD,CHF,20160317 06:48:31 EST,,7813.53652081,64115446.667
1268,Paper,Paper,2.0,USD,IDEALPRO,1268.0,,,1.0,0.74324,50000.0,-25000.0,-1023.8445048,SLD,AUD,USD,20160317 06:49:17 EST,,6789.69201601,64153630.5115
1269,Paper,Paper,2.0,USD,IDEALPRO,1269.0,,,1.0,113.681,50000.0,25000.0,-1052.73449228,BOT,USD,JPY,20160317 06:49:41 EST,,5736.95752373,64203650.1515
1270,Paper,Paper,2.0,USD,IDEALPRO,1270.0,,,1.0,1.10668,50000.0,25000.0,1309.9374695,BOT,EUR,USD,20160317 06:50:26 EST,,7046.89499323,64258984.1515
1271,Paper,Paper,2.0,USD,IDEALPRO,1271.0,,,1.0,125.802,50000.0,-25000.0,-132.131826,SLD,EUR,JPY,20160317 06:51:46 EST,,6914.76316723,64314467.1633
1272,Paper,Paper,2.0,USD,IDEALPRO,1272.0,,,1.0,113.681,50000.0,-25000.0,1050.48483076,SLD,USD,JPY,20160317 06:51:46 EST,,7965.24799799,64363434.3185
1273,Paper,Paper,2.0,USD,IDEALPRO,1273.0,,,1.0,113.681,50000.0,25000.0,-1055.3616104,BOT,USD,JPY,20160317 06:52:45 EST,,6909.88638759,64413453.9585
1274,Paper,Paper,2.0,USD,IDEALPRO,1274.0,,,1.0,1.10668,50000.0,-25000.0,-1319.31249,SLD,EUR,USD,20160317 06:53:19 EST,,5590.57389759,64470105.271
1275,Paper,Paper,2.0,USD,IDEALPRO,1275.0,,,1.0,0.74324,50000.0,25000.0,1025.61483495,BOT,AUD,USD,20160317 06:54:15 EST,,6616.18873254,64507267.271
1276,Paper,Paper,2.0,USD,IDEALPRO,1276.0,,,1.0,125.802,50000.0,25000.0,114.71060852,BOT,EUR,JPY,20160317 06:54:51 EST,,6730.89934106,64562620.151
1277,Paper,Paper,2.0,USD,IDEALPRO,1277.0,,,1.0,1.10668,50000.0,25000.0,1308.77083,BOT,EUR,USD,20160317 06:55:14 EST,,8039.67017106,64617954.151
1278,Paper,Paper,2.0,USD,IDEALPRO,1278.0,,,1.0,125.802,50000.0,-25000.0,-111.89020284,SLD,EUR,JPY,20160317 06:55:49 EST,,7927.77996822,64673416.9212
1279,Paper,Paper,2.0,USD,IDEALPRO,1279.0,,,1.0,125.802,50000.0,25000.0,109.7234008,BOT,EUR,JPY,20160317 06:56:57 EST,,8037.50336902,64728769.8012
1280,Paper,Paper,2.0,USD,IDEALPRO,1280.0,,,1.0,0.74324,50000.0,-25000.0,-1010.5382783,SLD,AUD,USD,20160317 06:57:09 EST,,7026.96509072,64766940.3395
1281,Paper,Paper,2.0,USD,IDEALPRO,1281.0,,,1.0,0.98959,50000.0,-25000.0,1018.32754179,SLD,USD,CHF,20160317 06:57:32 EST,,8045.29263251,64816003.1619
1282,Paper,Paper,2.0,USD,IDEALPRO,1282.0,,,1.0,125.802,50000.0,-25000.0,-116.6811336,SLD,EUR,JPY,20160317 06:58:52 EST,,7928.61149891,64871470.723
1283,Paper,Paper,2.0,USD,IDEALPRO,1283.0,,,1.0,1.10668,50000.0,-25000.0,-1298.5902765,SLD,EUR,USD,20160317 06:59:27 EST,,6630.02122241,64928101.3133
1284,Paper,Paper,2.0,USD,IDEALPRO,1284.0,,,1.0,1.40935,50000.0,-25000.0,-1105.4348365,SLD,GBP,USD,20160317 06:59:27 EST,,5524.58638591,64999672.2481
1285,Paper,Paper,2.0,USD,IDEALPRO,1285.0,,,1.0,1.10668,50000.0,25000.0,1298.8634255,BOT,EUR,USD,20160317 07:00:34 EST,,6823.44981141,65055006.2481
1286,Paper,Paper,2.0,USD,IDEALPRO,1286.0,,,1.0,125.802,50000.0,25000.0,111.90704468,BOT,EUR,JPY,20160317 07:02:42 EST,,6935.35685609,65110359.1281
1287,Paper,Paper,2.0,USD,IDEALPRO,1287.0,,,1.0,1.10668,50000.0,-25000.0,-1299.2878085,SLD,EUR,USD,20160317 07:03:36 EST,,5636.06904759,65166990.4159
1288,Paper,Paper,2.0,USD,IDEALPRO,1288.0,,,1.0,0.98959,50000.0,25000.0,-1022.64498061,BOT,USD,CHF,20160317 07:04:08 EST,,4613.42406698,65217073.5658
1289,Paper,Paper,2.0,USD,IDEALPRO,1289.0,,,1.0,113.681,50000.0,-25000.0,1047.54720332,SLD,USD,JPY,20160317 07:04:20 EST,,5660.9712703,65266043.6586
1290,Paper,Paper,2.0,USD,IDEALPRO,1290.0,,,1.0,125.802,50000.0,-25000.0,-94.52901504,SLD,EUR,JPY,20160317 07:06:38 EST,,5566.44225526,65321489.0676
1291,Paper,Paper,2.0,USD,IDEALPRO,1291.0,,,1.0,1.10668,50000.0,25000.0,1286.762603,BOT,EUR,USD,20160317 07:07:53 EST,,6853.20485826,65376823.0676
1292,Paper,Paper,2.0,USD,IDEALPRO,1292.0,,,1.0,0.98959,50000.0,-25000.0,1025.83619352,SLD,USD,CHF,20160317 07:08:47 EST,,7879.04105178,65425878.3813
1293,Paper,Paper,2.0,USD,IDEALPRO,1293.0,,,1.0,125.802,50000.0,25000.0,83.6963382,BOT,EUR,JPY,20160317 07:08:59 EST,,7962.73738998,65481231.2613
1294,Paper,Paper,2.0,USD,IDEALPRO,1294.0,,,1.0,113.681,50000.0,25000.0,-1064.35573444,BOT,USD,JPY,20160317 07:08:59 EST,,6898.38165554,65531250.9013
1295,Paper,Paper,2.0,USD,IDEALPRO,1295.0,,,1.0,0.98959,50000.0,25000.0,-1021.43646452,BOT,USD,CHF,20160317 07:10:25 EST,,5876.94519102,65581334.0512
1296,Paper,Paper,2.0,USD,IDEALPRO,1296.0,,,1.0,125.802,50000.0,-25000.0,-89.23211288,SLD,EUR,JPY,20160317 07:10:47 EST,,5787.71307814,65636774.1633
1297,Paper,Paper,2.0,USD,IDEALPRO,1297.0,,,1.0,1.10668,50000.0,-25000.0,-1273.5875345,SLD,EUR,USD,20160317 07:11:41 EST,,4514.12554364,65693379.7508
1298,Paper,Paper,2.0,USD,IDEALPRO,1298.0,,,1.0,1.10668,50000.0,25000.0,1271.195845,BOT,EUR,USD,20160317 07:13:27 EST,,5785.32138864,65748713.7508
1299,Paper,Paper,2.0,USD,IDEALPRO,1299.0,,,1.0,0.98959,50000.0,-25000.0,1018.68535484,SLD,USD,CHF,20160317 07:14:10 EST,,6804.00674348,65797776.2153
1300,Paper,Paper,2.0,USD,IDEALPRO,1300.0,,,1.0,0.74324,50000.0,25000.0,1009.51275945,BOT,AUD,USD,20160317 07:15:25 EST,,7813.51950293,65834938.2153
1301,Paper,Paper,2.0,USD,IDEALPRO,1301.0,,,1.0,1.10668,50000.0,-25000.0,-1267.398615,SLD,EUR,USD,20160317 07:15:36 EST,,6546.12088793,65891537.6139
1302,Paper,Paper,2.0,USD,IDEALPRO,1302.0,,,1.0,0.98959,50000.0,25000.0,-1013.65445163,BOT,USD,CHF,20160317 07:16:08 EST,,5532.4664363,65941620.7638
1303,Paper,Paper,2.0,USD,IDEALPRO,1303.0,,,1.0,125.802,50000.0,25000.0,70.78403748,BOT,EUR,JPY,20160317 07:18:38 EST,,5603.25047378,65996973.6438
1304,Paper,Paper,2.0,USD,IDEALPRO,1304.0,,,1.0,1.10668,50000.0,25000.0,1241.466205,BOT,EUR,USD,20160317 07:19:31 EST,,6844.71667878,66052307.6438
1305,Paper,Paper,2.0,USD,IDEALPRO,1305.0,,,1.0,0.74324,50000.0,-25000.0,-1012.8375865,SLD,AUD,USD,20160317 07:21:18 EST,,5831.87909228,66090480.4814
1306,Paper,Paper,2.0,USD,IDEALPRO,1306.0,,,1.0,1.10668,50000.0,-25000.0,-1228.1554015,SLD,EUR,USD,20160317 07:21:29 EST,,4603.72369078,66147040.6368
1307,Paper,Paper,2.0,USD,IDEALPRO,1307.0,,,1.0,113.681,50000.0,-25000.0,1059.05191148,SLD,USD,JPY,20160317 07:21:40 EST,,5662.77560226,66195999.2249
1308,Paper,Paper,2.0,USD,IDEALPRO,1308.0,,,1.0,125.802,50000.0,-25000.0,-33.00801264,SLD,EUR,JPY,20160317 07:21:51 EST,,5629.76758962,66251383.1129
1309,Paper,Paper,2.0,USD,IDEALPRO,1309.0,,,1.0,1.10668,50000.0,25000.0,1218.0518005,BOT,EUR,USD,20160317 07:22:34 EST,,6847.81939012,66306717.1129
1310,Paper,Paper,2.0,USD,IDEALPRO,1310.0,,,1.0,113.681,50000.0,25000.0,-1056.16397064,BOT,USD,JPY,20160317 07:23:17 EST,,5791.65541948,66356736.7529
1311,Paper,Paper,2.0,USD,IDEALPRO,1311.0,,,1.0,125.802,50000.0,25000.0,36.7893374,BOT,EUR,JPY,20160317 07:23:39 EST,,5828.44475688,66412089.6329
1312,Paper,Paper,2.0,USD,IDEALPRO,1312.0,,,1.0,1.10668,50000.0,-25000.0,-1221.017267,SLD,EUR,USD,20160317 07:24:44 EST,,4607.42748988,66468642.6502
1313,Paper,Paper,2.0,USD,IDEALPRO,1313.0,,,1.0,0.98959,50000.0,-25000.0,982.013950544,SLD,USD,CHF,20160317 07:25:49 EST,,5589.44144042,66517741.7861
1314,Paper,Paper,2.0,USD,IDEALPRO,1314.0,,,1.0,113.681,50000.0,-25000.0,1039.89465688,SLD,USD,JPY,20160317 07:26:11 EST,,6629.3360973,66566719.5314
1315,Paper,Paper,2.0,USD,IDEALPRO,1315.0,,,1.0,125.802,50000.0,-25000.0,-45.72977928,SLD,EUR,JPY,20160317 07:26:22 EST,,6583.60631802,66622116.1412
1316,Paper,Paper,2.0,USD,IDEALPRO,1316.0,,,1.0,1.10668,50000.0,25000.0,1213.339089,BOT,EUR,USD,20160317 07:27:38 EST,,7796.94540702,66677450.1412
1317,Paper,Paper,2.0,USD,IDEALPRO,1317.0,,,1.0,113.681,50000.0,25000.0,-1034.52488548,BOT,USD,JPY,20160317 07:28:22 EST,,6762.42052154,66727469.7812
1318,Paper,Paper,2.0,USD,IDEALPRO,1318.0,,,1.0,113.681,50000.0,-25000.0,1026.22829516,SLD,USD,JPY,20160317 07:30:20 EST,,7788.6488167,66776461.1929
1319,Paper,Paper,2.0,USD,IDEALPRO,1319.0,,,1.0,125.802,50000.0,25000.0,49.53659324,BOT,EUR,JPY,20160317 07:30:31 EST,,7838.18540994,66831814.0729
1320,Paper,Paper,2.0,USD,IDEALPRO,1320.0,,,1.0,113.681,50000.0,25000.0,-1027.6227652,BOT,USD,JPY,20160317 07:32:07 EST,,6810.56264474,66881833.7129
1321,Paper,Paper,2.0,USD,IDEALPRO,1321.0,,,1.0,125.802,50000.0,-25000.0,-54.08553108,SLD,EUR,JPY,20160317 07:32:29 EST,,6756.47711366,66937238.6784
1322,Paper,Paper,2.0,USD,IDEALPRO,1322.0,,,1.0,0.74324,50000.0,25000.0,990.61252885,BOT,AUD,USD,20160317 07:33:22 EST,,7747.08964251,66974400.6784
1323,Paper,Paper,2.0,USD,IDEALPRO,1323.0,,,1.0,113.681,50000.0,-25000.0,1021.87425492,SLD,USD,JPY,20160317 07:34:16 EST,,8768.96389743,67023396.4441
1324,Paper,Paper,2.0,USD,IDEALPRO,1324.0,,,1.0,0.98959,50000.0,25000.0,-979.499650181,BOT,USD,CHF,20160317 07:35:53 EST,,7789.46424725,67073479.594
1325,Paper,Paper,2.0,USD,IDEALPRO,1325.0,,,1.0,1.10668,50000.0,-25000.0,-1210.446363,SLD,EUR,USD,20160317 07:37:30 EST,,6579.01788425,67130022.0404
1326,Paper,Paper,2.0,USD,IDEALPRO,1326.0,,,1.0,0.74324,50000.0,-25000.0,-991.2041763,SLD,AUD,USD,20160317 07:37:30 EST,,5587.81370795,67168173.2446
1327,Paper,Paper,2.0,USD,IDEALPRO,1327.0,,,1.0,113.681,50000.0,25000.0,-1042.30475164,BOT,USD,JPY,20160317 07:38:04 EST,,4545.50895631,67218192.8846
1328,Paper,Paper,2.0,USD,IDEALPRO,1328.0,,,1.0,0.98959,50000.0,-25000.0,985.137216727,SLD,USD,CHF,20160317 07:40:33 EST,,5530.64617304,67267288.8973
1329,Paper,Paper,2.0,USD,IDEALPRO,1329.0,,,1.0,113.681,50000.0,-25000.0,1042.90158388,SLD,USD,JPY,20160317 07:41:28 EST,,6573.54775692,67316263.6357
1330,Paper,Paper,2.0,USD,IDEALPRO,1330.0,,,1.0,125.802,50000.0,25000.0,38.53517688,BOT,EUR,JPY,20160317 07:41:40 EST,,6612.0829338,67371616.5157
1331,Paper,Paper,2.0,USD,IDEALPRO,1331.0,,,1.0,125.802,50000.0,-25000.0,-14.04505896,SLD,EUR,JPY,20160317 07:43:29 EST,,6598.03787484,67426981.4408
1332,Paper,Paper,2.0,USD,IDEALPRO,1332.0,,,1.0,0.98959,50000.0,25000.0,-999.097738892,BOT,USD,CHF,20160317 07:43:30 EST,,5598.94013595,67477064.5907
1333,Paper,Paper,2.0,USD,IDEALPRO,1333.0,,,1.0,113.681,50000.0,25000.0,-1077.47386144,BOT,USD,JPY,20160317 07:43:30 EST,,4521.46627451,67527084.2307
1334,Paper,Paper,2.0,USD,IDEALPRO,1334.0,,,1.0,113.681,50000.0,-25000.0,1177.23795396,SLD,USD,JPY,20160317 07:44:39 EST,,5698.70422847,67575924.6327
1335,Paper,Paper,2.0,USD,IDEALPRO,1335.0,,,1.0,1.10668,50000.0,25000.0,1251.482121,BOT,EUR,USD,20160317 07:45:13 EST,,6950.18634947,67631258.6327
1336,Paper,Paper,2.0,USD,IDEALPRO,1336.0,,,1.0,125.802,50000.0,25000.0,-63.1049802,BOT,EUR,JPY,20160317 07:45:36 EST,,6887.08136927,67686611.5127
1337,Paper,Paper,2.0,USD,IDEALPRO,1337.0,,,1.0,113.681,50000.0,25000.0,-1205.85265132,BOT,USD,JPY,20160317 07:46:32 EST,,5681.22871795,67736631.1527
1338,Paper,Paper,2.0,USD,IDEALPRO,1338.0,,,1.0,0.74324,50000.0,25000.0,962.4013921,BOT,AUD,USD,20160317 07:48:13 EST,,6643.63011005,67773793.1527
1339,Paper,Paper,2.0,USD,IDEALPRO,1339.0,,,1.0,0.98959,50000.0,-25000.0,1014.95051296,SLD,USD,CHF,20160317 07:48:26 EST,,7658.58062301,67822859.3521
1340,Paper,Paper,2.0,USD,IDEALPRO,1340.0,,,1.0,113.681,50000.0,-25000.0,1217.39088392,SLD,USD,JPY,20160317 07:48:26 EST,,8875.97150693,67871659.6012
1341,Paper,Paper,2.0,USD,IDEALPRO,1341.0,,,1.0,125.802,50000.0,-25000.0,96.3949934,SLD,EUR,JPY,20160317 07:48:40 EST,,8972.36650033,67926914.0862
1342,Paper,Paper,2.0,USD,IDEALPRO,1342.0,,,1.0,125.802,50000.0,25000.0,-123.3849978,BOT,EUR,JPY,20160317 07:49:48 EST,,8848.98150253,67982266.9662
1343,Paper,Paper,2.0,USD,IDEALPRO,1343.0,,,1.0,113.681,50000.0,25000.0,-1226.86362812,BOT,USD,JPY,20160317 07:49:49 EST,,7622.11787441,68032286.6062
1344,Paper,Paper,2.0,USD,IDEALPRO,1344.0,,,1.0,1.10668,50000.0,-25000.0,-1247.160707,SLD,EUR,USD,20160317 07:50:12 EST,,6374.95716741,68088865.7669
1345,Paper,Paper,2.0,USD,IDEALPRO,1345.0,,,1.0,113.681,50000.0,-25000.0,1218.82120952,SLD,USD,JPY,20160317 07:50:36 EST,,7593.77837693,68137664.5857
1346,Paper,Paper,2.0,USD,IDEALPRO,1346.0,,,1.0,0.98959,50000.0,25000.0,-1029.27950432,BOT,USD,CHF,20160317 07:51:35 EST,,6564.49887261,68187747.7356
1347,Paper,Paper,2.0,USD,IDEALPRO,1347.0,,,1.0,0.98959,50000.0,-25000.0,1024.33630144,SLD,USD,CHF,20160317 07:52:42 EST,,7588.83517405,68236804.5492
1348,Paper,Paper,2.0,USD,IDEALPRO,1348.0,,,1.0,125.802,50000.0,-25000.0,127.63499912,SLD,EUR,JPY,20160317 07:52:53 EST,,7716.47017317,68292027.7942
1349,Paper,Paper,2.0,USD,IDEALPRO,1349.0,,,1.0,113.681,50000.0,25000.0,-1229.68706984,BOT,USD,JPY,20160317 07:53:39 EST,,6486.78310333,68342047.4342
1350,Paper,Paper,2.0,USD,IDEALPRO,1350.0,,,1.0,125.802,50000.0,25000.0,-139.95833304,BOT,EUR,JPY,20160317 07:53:51 EST,,6346.82477029,68397400.3142
1351,Paper,Paper,2.0,USD,IDEALPRO,1351.0,,,1.0,125.802,50000.0,-25000.0,123.18611116,SLD,EUR,JPY,20160317 07:54:47 EST,,6470.01088145,68452628.0081
1352,Paper,Paper,2.0,USD,IDEALPRO,1352.0,,,1.0,125.802,50000.0,25000.0,-126.44870372,BOT,EUR,JPY,20160317 07:55:44 EST,,6343.56217773,68507980.8881
1353,Paper,Paper,2.0,USD,IDEALPRO,1353.0,,,1.0,113.681,50000.0,-25000.0,1232.08235676,SLD,USD,JPY,20160317 07:55:44 EST,,7575.64453449,68556766.4457
1354,Paper,Paper,2.0,USD,IDEALPRO,1354.0,,,1.0,1.10668,50000.0,25000.0,1271.7202355,BOT,EUR,USD,20160317 07:56:19 EST,,8847.36476999,68612100.4457
1355,Paper,Paper,2.0,USD,IDEALPRO,1355.0,,,1.0,0.74324,50000.0,-25000.0,-983.80046405,SLD,AUD,USD,20160317 07:56:20 EST,,7863.56430594,68650244.2462
1356,Paper,Paper,2.0,USD,IDEALPRO,1356.0,,,1.0,113.681,50000.0,25000.0,-1237.04078544,BOT,USD,JPY,20160317 07:56:44 EST,,6626.5235205,68700263.8862
1357,Paper,Paper,2.0,USD,IDEALPRO,1357.0,,,1.0,0.74324,50000.0,25000.0,983.933488,BOT,AUD,USD,20160317 07:57:19 EST,,7610.4570085,68737425.8862
1358,Paper,Paper,2.0,USD,IDEALPRO,1358.0,,,1.0,125.802,50000.0,-25000.0,99.32290124,SLD,EUR,JPY,20160317 07:57:43 EST,,7709.77990974,68792677.4433
1359,Paper,Paper,2.0,USD,IDEALPRO,1359.0,,,1.0,113.681,50000.0,-25000.0,1227.78692848,SLD,USD,JPY,20160317 07:57:44 EST,,8937.56683822,68841467.2964
1360,Paper,Paper,2.0,USD,IDEALPRO,1360.0,,,1.0,125.802,50000.0,25000.0,-102.0676336,BOT,EUR,JPY,20160317 07:58:41 EST,,8835.49920462,68896820.1764
1361,Paper,Paper,2.0,USD,IDEALPRO,1361.0,,,1.0,113.681,50000.0,25000.0,-1239.42230964,BOT,USD,JPY,20160317 07:58:42 EST,,7596.07689498,68946839.8164
1362,Paper,Paper,2.0,USD,IDEALPRO,1362.0,,,1.0,113.681,50000.0,-25000.0,1267.8874364,SLD,USD,JPY,20160317 08:01:16 EST,,8863.96433138,68995589.569
1363,Paper,Paper,2.0,USD,IDEALPRO,1363.0,,,1.0,125.802,50000.0,-25000.0,138.42254468,SLD,EUR,JPY,20160317 08:01:28 EST,,9002.38687606,69050802.0265
1364,Paper,Paper,2.0,USD,IDEALPRO,1364.0,,,1.0,1.10668,50000.0,-25000.0,-1304.2400785,SLD,EUR,USD,20160317 08:02:22 EST,,7698.14679756,69107438.2666
1365,Paper,Paper,2.0,USD,IDEALPRO,1365.0,,,1.0,1.40935,50000.0,25000.0,1372.1449455,BOT,GBP,USD,20160317 08:02:33 EST,,9070.29174306,69177905.7666
1366,Paper,Paper,2.0,USD,IDEALPRO,1366.0,,,1.0,113.681,50000.0,25000.0,-1307.05581228,BOT,USD,JPY,20160317 08:02:55 EST,,7763.23593078,69227925.4066
1367,Paper,Paper,2.0,USD,IDEALPRO,1367.0,,,1.0,0.74324,50000.0,-25000.0,-964.31116265,SLD,AUD,USD,20160317 08:04:31 EST,,6798.92476813,69266049.7178
1368,Paper,Paper,2.0,USD,IDEALPRO,1368.0,,,1.0,1.10668,50000.0,25000.0,1289.746693,BOT,EUR,USD,20160317 08:04:42 EST,,8088.67146113,69321383.7178
1369,Paper,Paper,2.0,USD,IDEALPRO,1369.0,,,1.0,113.681,50000.0,-25000.0,1298.35193728,SLD,USD,JPY,20160317 08:05:14 EST,,9387.02339841,69370103.0059
1370,Paper,Paper,2.0,USD,IDEALPRO,1370.0,,,1.0,0.74324,50000.0,25000.0,934.1037209,BOT,AUD,USD,20160317 08:06:18 EST,,10321.1271193,69407265.0059
1371,Paper,Paper,2.0,USD,IDEALPRO,1371.0,,,1.0,125.802,50000.0,25000.0,-175.52751504,BOT,EUR,JPY,20160317 08:07:02 EST,,10145.5996043,69462617.8859
1372,Paper,Paper,2.0,USD,IDEALPRO,1372.0,,,1.0,0.98959,50000.0,25000.0,-1058.05050046,BOT,USD,CHF,20160317 08:07:02 EST,,9087.54910384,69512701.0358
1373,Paper,Paper,2.0,USD,IDEALPRO,1373.0,,,1.0,113.681,50000.0,25000.0,-1296.09064576,BOT,USD,JPY,20160317 08:07:02 EST,,7791.45845808,69562720.6758
1374,Paper,Paper,2.0,USD,IDEALPRO,1374.0,,,1.0,0.74324,50000.0,-25000.0,-932.7012403,SLD,AUD,USD,20160317 08:07:14 EST,,6858.75721778,69600813.377
1375,Paper,Paper,2.0,USD,IDEALPRO,1375.0,,,1.0,1.10668,50000.0,-25000.0,-1282.2488975,SLD,EUR,USD,20160317 08:07:25 EST,,5576.50832028,69657427.6259
1376,Paper,Paper,2.0,USD,IDEALPRO,1376.0,,,1.0,125.802,50000.0,-25000.0,178.74917168,SLD,EUR,JPY,20160317 08:07:37 EST,,5755.25749196,69712599.7567
1377,Paper,Paper,2.0,USD,IDEALPRO,1377.0,,,1.0,0.98959,50000.0,-25000.0,1061.59343349,SLD,USD,CHF,20160317 08:07:37 EST,,6816.85092545,69761619.3132
1378,Paper,Paper,2.0,USD,IDEALPRO,1378.0,,,1.0,0.74324,50000.0,25000.0,913.5670801,BOT,AUD,USD,20160317 08:08:31 EST,,7730.41800555,69798781.3132
1379,Paper,Paper,2.0,USD,IDEALPRO,1379.0,,,1.0,125.802,50000.0,25000.0,-130.30305708,BOT,EUR,JPY,20160317 08:09:35 EST,,7600.11494847,69854134.1932
1380,Paper,Paper,2.0,USD,IDEALPRO,1380.0,,,1.0,0.74324,50000.0,-25000.0,-891.1890267,SLD,AUD,USD,20160317 08:10:18 EST,,6708.92592177,69892185.3822
1381,Paper,Paper,2.0,USD,IDEALPRO,1381.0,,,1.0,113.681,50000.0,-25000.0,1124.2702154,SLD,USD,JPY,20160317 08:11:01 EST,,7833.19613717,69941078.752
1382,Paper,Paper,2.0,USD,IDEALPRO,1382.0,,,1.0,1.10668,50000.0,25000.0,1197.416299,BOT,EUR,USD,20160317 08:12:37 EST,,9030.61243617,69996412.752
1383,Paper,Paper,2.0,USD,IDEALPRO,1383.0,,,1.0,0.98959,50000.0,25000.0,-1021.88394448,BOT,USD,CHF,20160317 08:13:30 EST,,8008.72849169,70046495.9019
1384,Paper,Paper,2.0,USD,IDEALPRO,1384.0,,,1.0,0.98959,50000.0,-25000.0,1015.12311483,SLD,USD,CHF,20160317 08:15:17 EST,,9023.85160652,70095561.9287
1385,Paper,Paper,2.0,USD,IDEALPRO,1385.0,,,1.0,1.10668,50000.0,-25000.0,-1190.1387665,SLD,EUR,USD,20160317 08:16:31 EST,,7833.71284002,70152084.0675
1386,Paper,Paper,2.0,USD,IDEALPRO,1386.0,,,1.0,0.98959,50000.0,25000.0,-998.971038275,BOT,USD,CHF,20160317 08:16:53 EST,,6834.74180174,70202167.2174
1387,Paper,Paper,2.0,USD,IDEALPRO,1387.0,,,1.0,125.802,50000.0,-25000.0,-63.36564764,SLD,EUR,JPY,20160317 08:17:15 EST,,6771.3761541,70257581.463
1388,Paper,Paper,2.0,USD,IDEALPRO,1388.0,,,1.0,1.10668,50000.0,25000.0,1189.379589,BOT,EUR,USD,20160317 08:18:40 EST,,7960.7557431,70312915.463
1389,Paper,Paper,2.0,USD,IDEALPRO,1389.0,,,1.0,0.98959,50000.0,-25000.0,985.217079408,SLD,USD,CHF,20160317 08:19:33 EST,,8945.97282251,70362011.3958
1390,Paper,Paper,2.0,USD,IDEALPRO,1390.0,,,1.0,113.681,50000.0,25000.0,-1040.6500718,BOT,USD,JPY,20160317 08:19:45 EST,,7905.32275071,70412031.0358
1391,Paper,Paper,2.0,USD,IDEALPRO,1391.0,,,1.0,125.802,50000.0,25000.0,75.94854936,BOT,EUR,JPY,20160317 08:20:07 EST,,7981.27130007,70467383.9158
1392,Paper,Paper,2.0,USD,IDEALPRO,1392.0,,,1.0,1.10668,50000.0,-25000.0,-1185.1265295,SLD,EUR,USD,20160317 08:20:50 EST,,6796.14477057,70523901.0423
1393,Paper,Paper,2.0,USD,IDEALPRO,1393.0,,,1.0,0.98959,50000.0,25000.0,-982.25435982,BOT,USD,CHF,20160317 08:21:23 EST,,5813.89041075,70573984.1922
1394,Paper,Paper,2.0,USD,IDEALPRO,1394.0,,,1.0,125.802,50000.0,-25000.0,-84.59618312,SLD,EUR,JPY,20160317 08:21:45 EST,,5729.29422763,70629419.6684
1395,Paper,Paper,2.0,USD,IDEALPRO,1395.0,,,1.0,0.74324,50000.0,25000.0,862.72967555,BOT,AUD,USD,20160317 08:22:17 EST,,6592.02390318,70666581.6684
1396,Paper,Paper,2.0,USD,IDEALPRO,1396.0,,,1.0,1.10668,50000.0,25000.0,1155.0421765,BOT,EUR,USD,20160317 08:22:28 EST,,7747.06607968,70721915.6684
1397,Paper,Paper,2.0,USD,IDEALPRO,1397.0,,,1.0,125.802,50000.0,25000.0,80.38539452,BOT,EUR,JPY,20160317 08:22:40 EST,,7827.4514742,70777268.5484
1398,Paper,Paper,2.0,USD,IDEALPRO,1398.0,,,1.0,113.681,50000.0,-25000.0,979.5766906,SLD,USD,JPY,20160317 08:22:40 EST,,8807.0281648,70826306.6117
1399,Paper,Paper,2.0,USD,IDEALPRO,1399.0,,,1.0,1.10668,50000.0,-25000.0,-1145.6807255,SLD,EUR,USD,20160317 08:23:34 EST,,7661.3474393,70882784.2924
1400,Paper,Paper,2.0,USD,IDEALPRO,1400.0,,,1.0,0.98959,50000.0,-25000.0,969.522853273,SLD,USD,CHF,20160317 08:24:07 EST,,8630.87029257,70931895.9194
1401,Paper,Paper,2.0,USD,IDEALPRO,1401.0,,,1.0,113.681,50000.0,25000.0,-938.1522302,BOT,USD,JPY,20160317 08:24:18 EST,,7692.71806237,70981915.5594
1402,Paper,Paper,2.0,USD,IDEALPRO,1402.0,,,1.0,125.802,50000.0,-25000.0,-114.23513136,SLD,EUR,JPY,20160317 08:24:29 EST,,7578.48293101,71037380.6745
1403,Paper,Paper,2.0,USD,IDEALPRO,1403.0,,,1.0,0.98959,50000.0,25000.0,-978.372551108,BOT,USD,CHF,20160317 08:26:05 EST,,6600.1103799,71087463.8244
1404,Paper,Paper,2.0,USD,IDEALPRO,1404.0,,,1.0,1.40935,50000.0,-25000.0,-1417.3816485,SLD,GBP,USD,20160317 08:27:51 EST,,5182.7287314,71159346.706
1405,Paper,Paper,2.0,USD,IDEALPRO,1405.0,,,1.0,0.98959,50000.0,-25000.0,973.289917019,SLD,USD,CHF,20160317 08:28:23 EST,,6156.01864842,71208454.566
1406,Paper,Paper,2.0,USD,IDEALPRO,1406.0,,,1.0,125.802,50000.0,25000.0,141.8917106,BOT,EUR,JPY,20160317 08:28:45 EST,,6297.91035902,71263807.446
1407,Paper,Paper,2.0,USD,IDEALPRO,1407.0,,,1.0,1.10668,50000.0,25000.0,1157.560242,BOT,EUR,USD,20160317 08:29:40 EST,,7455.47060102,71319141.446
